, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC, iSIC
8/5/2012 9:50,23.74,23.67,23.59,23.43,23.03,20.54,17.21,12.22
8/5/2012 9:55,23.74,23.6,23.59,23.43,23.03,20.48,17.14,12.22
8/5/2012 10:00,23.74,23.67,23.59,23.43,23.03,20.54,17.14,12.29
8/5/2012 10:05,23.74,23.6,23.59,23.43,23.09,20.29,17.08,12.29
8/5/2012 10:10,23.74,23.6,23.59,23.43,23.15,20.35,17.08,12.22
8/5/2012 10:15,23.74,23.67,23.59,23.43,23.15,20.48,17.02,12.29
8/5/2012 10:20,23.74,23.67,23.59,23.43,23.22,20.48,17.02,12.29
8/5/2012 10:25,23.74,23.6,23.59,23.43,23.22,20.54,17.08,12.29
8/5/2012 10:30,23.74,23.67,23.59,23.43,23.22,20.54,17.08,12.29
8/5/2012 10:35,23.8,23.67,23.59,23.49,23.22,20.6,17.08,12.36
8/5/2012 10:40,23.74,23.67,23.66,23.49,23.22,20.6,17.08,12.29
8/5/2012 10:45,23.8,23.67,23.59,23.43,23.22,20.54,17.14,12.29
8/5/2012 10:50,23.8,23.67,23.66,23.43,23.22,20.67,17.14,12.29
8/5/2012 10:55,23.8,23.67,23.59,23.49,23.22,20.73,17.08,12.22
8/5/2012 11:00,23.8,23.67,23.66,23.43,23.22,20.6,17.08,12.29
8/5/2012 11:05,23.8,23.67,23.66,23.49,23.22,20.42,17.14,12.29
8/5/2012 11:10,23.8,23.67,23.66,23.49,23.22,20.42,17.08,12.29
8/5/2012 11:15,23.8,23.67,23.66,23.49,23.15,20.42,17.02,12.22
8/5/2012 11:20,23.8,23.73,23.66,23.49,23.15,20.42,17.08,12.16
8/5/2012 11:25,23.8,23.73,23.66,23.49,23.15,20.42,17.08,12.29
8/5/2012 11:30,23.86,23.73,23.66,23.49,23.09,20.42,17.14,12.29
8/5/2012 11:35,23.86,23.73,23.66,23.49,23.15,20.35,17.14,12.36
8/5/2012 11:40,23.86,23.73,23.66,23.49,23.15,20.29,17.14,12.29
8/5/2012 11:45,23.86,23.73,23.66,23.49,23.15,20.35,17.14,12.22
8/5/2012 11:50,23.86,23.79,23.72,23.55,23.22,20.42,17.08,12.36
8/5/2012 11:55,23.93,23.73,23.72,23.49,23.22,20.48,17.14,12.29
8/5/2012 12:00,23.93,23.79,23.72,23.49,23.22,20.54,17.14,12.29
8/5/2012 12:05,23.93,23.73,23.72,23.55,23.22,20.6,17.14,12.29
8/5/2012 12:10,23.99,23.79,23.72,23.55,23.15,20.67,17.02,12.29
8/5/2012 12:15,23.93,23.79,23.72,23.55,23.15,20.79,16.89,12.22
8/5/2012 12:20,23.99,23.79,23.72,23.55,23.15,20.79,16.96,12.29
8/5/2012 12:25,23.99,23.79,23.72,23.55,23.15,20.67,17.08,12.29
8/5/2012 12:30,23.99,23.79,23.72,23.55,23.15,20.6,17.08,12.16
8/5/2012 12:35,24.05,23.79,23.72,23.49,23.22,20.6,17.14,12.22
8/5/2012 12:40,23.99,23.85,23.78,23.49,23.22,20.6,17.21,12.29
8/5/2012 12:45,23.99,23.85,23.78,23.49,23.22,20.6,17.14,12.22
8/5/2012 12:50,24.05,23.85,23.78,23.49,23.22,20.6,17.08,12.22
8/5/2012 12:55,24.05,23.85,23.78,23.49,23.22,20.67,16.96,12.22
8/5/2012 13:00,24.05,23.92,23.78,23.55,23.09,20.6,17.08,12.16
8/5/2012 13:05,24.05,23.85,23.78,23.49,23.15,20.6,17.21,12.22
8/5/2012 13:10,24.05,23.92,23.78,23.49,23.22,20.54,17.21,12.22
8/5/2012 13:15,24.05,23.92,23.78,23.49,23.22,20.54,17.34,12.36
8/5/2012 13:20,24.05,23.92,23.78,23.49,23.09,20.48,17.4,12.36
8/5/2012 13:25,24.11,23.92,23.78,23.49,23.09,20.35,17.53,12.48
8/5/2012 13:30,24.18,23.98,23.78,23.49,23.09,20.29,17.53,12.36
8/5/2012 13:35,24.18,23.98,23.78,23.49,23.09,20.29,17.4,12.22
8/5/2012 13:40,24.18,23.98,23.78,23.43,23.15,20.35,17.27,12.22
8/5/2012 13:45,24.24,23.98,23.72,23.43,23.15,20.35,17.21,12.29
8/5/2012 13:50,24.18,23.92,23.72,23.43,23.22,20.35,17.14,12.36
8/5/2012 13:55,24.24,23.92,23.72,23.49,23.22,20.42,17.02,12.36
8/5/2012 14:00,24.24,23.92,23.72,23.49,23.22,20.48,16.96,12.36
8/5/2012 14:05,24.24,23.98,23.78,23.49,23.22,20.6,17.02,12.36
8/5/2012 14:10,24.24,23.98,23.78,23.49,23.22,20.6,17.02,12.36
8/5/2012 14:15,24.24,23.98,23.84,23.49,23.29,20.6,17.02,12.29
8/5/2012 14:20,24.24,23.98,23.84,23.49,23.29,20.54,17.08,12.29
8/5/2012 14:25,24.3,23.98,23.78,23.43,23.29,20.6,17.08,12.29
8/5/2012 14:30,24.3,23.98,23.78,23.43,23.29,20.67,17.08,12.29
8/5/2012 14:35,24.36,23.98,23.78,23.49,23.29,20.67,17.02,12.22
8/5/2012 14:40,24.36,24.04,23.78,23.49,23.35,20.67,17.02,12.16
8/5/2012 14:45,24.36,24.04,23.78,23.55,23.35,20.73,16.96,12.22
8/5/2012 14:50,24.43,24.17,23.84,23.49,23.35,20.73,17.08,12.16
8/5/2012 14:55,24.49,24.17,23.84,23.49,23.35,20.6,17.14,12.1
8/5/2012 15:00,24.49,24.1,23.84,23.49,23.35,20.6,17.27,12.22
8/5/2012 15:05,24.49,24.1,23.84,23.55,23.35,20.54,17.21,12.36
8/5/2012 15:10,24.49,24.04,23.84,23.55,23.35,20.54,17.21,12.36
8/5/2012 15:15,24.49,24.04,23.84,23.55,23.35,20.54,17.27,12.36
8/5/2012 15:20,24.54,24.04,23.84,23.61,23.35,20.54,17.27,12.42
8/5/2012 15:25,24.49,24.04,23.84,23.61,23.35,20.73,17.14,12.48
8/5/2012 15:30,24.49,24.1,23.91,23.61,23.29,20.85,17.08,12.48
8/5/2012 15:35,24.54,24.17,23.91,23.61,23.22,20.73,17.14,12.36
8/5/2012 15:40,24.6,24.17,23.91,23.61,23.09,20.67,17.27,12.36
8/5/2012 15:45,24.6,24.17,23.91,23.61,23.03,20.67,17.34,12.42
8/5/2012 15:50,24.6,24.1,23.84,23.61,23.03,20.54,17.21,12.42
8/5/2012 15:55,24.6,24.1,23.84,23.61,23.09,20.48,17.21,12.22
8/5/2012 16:00,24.6,24.1,23.84,23.61,23.09,20.6,17.21,12.1
8/5/2012 16:05,24.6,24.1,23.84,23.68,23.15,20.6,17.21,12.16
8/5/2012 16:10,24.67,24.1,23.84,23.61,23.15,20.67,17.14,12.1
8/5/2012 16:15,24.73,24.1,23.84,23.68,23.15,20.67,17.02,12.16
8/5/2012 16:20,24.67,24.1,23.84,23.68,23.15,20.73,17.02,12.1
8/5/2012 16:25,24.67,24.1,23.84,23.68,23.15,20.79,17.02,12.1
8/5/2012 16:30,24.67,24.1,23.91,23.68,23.15,20.92,17.02,12.22
8/5/2012 16:35,24.6,24.04,23.91,23.68,23.22,20.79,17.08,12.22
8/5/2012 16:40,24.6,24.04,23.91,23.68,23.22,20.73,17.14,12.22
8/5/2012 16:45,24.54,24.1,23.91,23.68,23.22,20.73,17.21,12.29
8/5/2012 16:50,24.54,24.04,23.91,23.68,23.22,20.79,17.21,12.36
8/5/2012 16:55,24.49,24.1,23.91,23.68,23.22,20.79,17.21,12.29
8/5/2012 17:00,24.43,24.1,23.91,23.68,23.22,20.73,17.14,12.36
8/5/2012 17:05,24.54,24.1,23.97,23.68,23.29,20.6,17.08,12.36
8/5/2012 17:10,24.49,24.17,23.97,23.68,23.29,20.54,17.08,12.42
8/5/2012 17:15,24.54,24.17,23.97,23.61,23.29,20.42,17.21,12.48
8/5/2012 17:20,24.54,24.17,23.97,23.61,23.29,20.42,17.34,12.48
8/5/2012 17:25,24.54,24.17,23.97,23.55,23.29,20.35,17.4,12.48
8/5/2012 17:30,24.54,24.23,24.03,23.55,23.35,20.35,17.4,12.36
8/5/2012 17:35,24.54,24.23,24.03,23.55,23.35,20.35,17.4,12.36
8/5/2012 17:40,24.6,24.23,23.97,23.55,23.35,20.42,17.4,12.29
8/5/2012 17:45,24.6,24.17,24.03,23.55,23.35,20.48,17.27,12.29
8/5/2012 17:50,24.6,24.23,23.97,23.61,23.29,20.6,17.27,12.36
8/5/2012 17:55,24.67,24.23,24.03,23.61,23.29,20.6,17.21,12.36
8/5/2012 18:00,24.73,24.23,24.03,23.61,23.22,20.6,17.21,12.29
8/5/2012 18:05,24.73,24.23,24.03,23.61,23.15,20.6,17.08,12.29
8/5/2012 18:10,24.73,24.23,24.03,23.61,23.22,20.6,17.08,12.48
8/5/2012 18:15,24.73,24.23,23.97,23.61,23.22,20.6,17.21,12.48
8/5/2012 18:20,24.79,24.17,23.97,23.61,23.22,20.54,17.27,12.29
8/5/2012 18:25,24.73,24.23,23.97,23.61,23.22,20.54,17.27,12.1
8/5/2012 18:30,24.73,24.23,24.03,23.61,23.22,20.54,17.14,12.1
8/5/2012 18:35,24.73,24.23,23.97,23.61,23.22,20.6,17.02,12.22
8/5/2012 18:40,24.79,24.23,23.97,23.61,23.22,20.6,17.08,12.22
8/5/2012 18:45,24.73,24.23,23.97,23.61,23.29,20.67,17.08,12.22
8/5/2012 18:50,24.79,24.29,23.97,23.68,23.22,20.6,17.08,12.22
8/5/2012 18:55,24.79,24.29,23.97,23.68,23.29,20.6,17.08,12.22
8/5/2012 19:00,24.79,24.29,23.91,23.68,23.22,20.6,17.08,12.16
8/5/2012 19:05,24.73,24.29,23.91,23.61,23.22,20.6,17.08,12.29
8/5/2012 19:10,24.73,24.23,23.91,23.61,23.22,20.6,17.08,12.29
8/5/2012 19:15,24.73,24.23,23.91,23.61,23.22,20.67,17.21,12.29
8/5/2012 19:20,24.73,24.23,23.91,23.61,23.29,20.54,17.27,12.29
8/5/2012 19:25,24.73,24.29,23.91,23.61,23.22,20.54,17.34,12.36
8/5/2012 19:30,24.73,24.23,23.91,23.61,23.29,20.54,17.27,12.36
8/5/2012 19:35,24.73,24.23,23.91,23.61,23.29,20.6,17.14,12.29
8/5/2012 19:40,24.67,24.23,23.91,23.61,23.29,20.67,17.08,12.29
8/5/2012 19:45,24.73,24.23,23.91,23.61,23.29,20.73,17.08,12.22
8/5/2012 19:50,24.67,24.23,23.91,23.61,23.29,20.73,17.14,12.29
8/5/2012 19:55,24.67,24.23,23.97,23.61,23.29,20.73,17.21,12.29
8/5/2012 20:00,24.67,24.23,23.97,23.61,23.29,20.73,17.14,12.29
8/5/2012 20:05,24.67,24.23,23.97,23.61,23.29,20.73,17.14,12.29
8/5/2012 20:10,24.67,24.23,23.97,23.61,23.29,20.79,17.14,12.29
8/5/2012 20:15,24.67,24.23,23.97,23.61,23.29,20.79,17.21,12.16
8/5/2012 20:20,24.6,24.23,23.97,23.61,23.29,20.67,17.21,12.16
8/5/2012 20:25,24.6,24.23,23.97,23.61,23.29,20.6,17.08,12.22
8/5/2012 20:30,24.6,24.23,23.97,23.61,23.29,20.6,17.08,12.22
8/5/2012 20:35,24.6,24.23,23.97,23.61,23.29,20.6,17.14,12.22
8/5/2012 20:40,24.54,24.23,23.97,23.61,23.22,20.67,17.14,12.22
8/5/2012 20:45,24.54,24.17,23.97,23.61,23.22,20.67,17.14,12.36
8/5/2012 20:50,24.54,24.17,23.97,23.61,23.22,20.67,17.14,12.36
8/5/2012 20:55,24.54,24.23,23.97,23.61,23.22,20.67,17.21,12.36
8/5/2012 21:00,24.54,24.23,23.91,23.61,23.22,20.67,17.21,12.29
8/5/2012 21:05,24.54,24.23,23.97,23.61,23.15,20.67,17.14,12.29
8/5/2012 21:10,24.54,24.23,23.91,23.61,23.15,20.67,17.14,12.29
8/5/2012 21:15,24.49,24.29,23.97,23.68,23.15,20.67,17.21,12.42
8/5/2012 21:20,24.49,24.23,23.97,23.68,23.15,20.67,17.21,12.48
8/5/2012 21:25,24.49,24.17,23.97,23.61,23.15,20.67,17.21,12.42
8/5/2012 21:30,24.49,24.17,23.97,23.68,23.15,20.67,17.27,12.36
8/5/2012 21:35,24.49,24.17,23.91,23.61,23.15,20.67,17.27,12.36
8/5/2012 21:40,24.43,24.23,23.97,23.61,23.15,20.67,17.21,12.36
8/5/2012 21:45,24.43,24.23,23.91,23.61,23.15,20.73,17.14,12.36
8/5/2012 21:50,24.43,24.17,23.91,23.61,23.22,20.73,17.08,12.36
8/5/2012 21:55,24.43,24.23,23.91,23.61,23.22,20.67,17.08,12.36
8/5/2012 22:00,24.43,24.23,23.91,23.61,23.15,20.73,17.08,12.36
8/5/2012 22:05,24.36,24.23,23.91,23.61,23.15,20.73,17.14,12.36
8/5/2012 22:10,24.36,24.23,23.91,23.61,23.22,20.67,17.21,12.36
8/5/2012 22:15,24.36,24.17,23.91,23.61,23.22,20.67,17.27,12.29
8/5/2012 22:20,24.36,24.23,23.91,23.61,23.22,20.67,17.27,12.29
8/5/2012 22:25,24.36,24.17,23.91,23.61,23.15,20.67,17.21,12.22
8/5/2012 22:30,24.36,24.23,23.91,23.61,23.15,20.67,17.21,12.16
8/5/2012 22:35,24.3,24.23,23.97,23.61,23.15,20.6,17.21,12.1
8/5/2012 22:40,24.3,24.17,23.91,23.61,23.15,20.54,17.21,12.16
8/5/2012 22:45,24.3,24.17,23.97,23.61,23.15,20.48,17.21,12.22
8/5/2012 22:50,24.3,24.17,23.91,23.61,23.15,20.48,17.27,12.22
8/5/2012 22:55,24.24,24.1,23.91,23.61,23.22,20.48,17.27,12.22
8/5/2012 23:00,24.24,24.1,23.91,23.61,23.22,20.42,17.27,12.22
8/5/2012 23:05,24.24,24.1,23.91,23.61,23.22,20.48,17.34,12.29
8/5/2012 23:10,24.18,24.1,23.91,23.61,23.22,20.48,17.27,12.36
8/5/2012 23:15,24.18,24.1,23.91,23.61,23.22,20.48,17.21,12.42
8/5/2012 23:20,24.18,24.1,23.91,23.61,23.22,20.6,17.21,12.42
8/5/2012 23:25,24.18,24.1,23.91,23.61,23.22,20.67,17.14,12.36
8/5/2012 23:30,24.18,24.1,23.91,23.61,23.22,20.73,17.21,12.36
8/5/2012 23:35,24.18,24.04,23.91,23.61,23.22,20.79,17.21,12.36
8/5/2012 23:40,24.11,24.04,23.91,23.61,23.15,20.73,17.14,12.36
8/5/2012 23:45,24.11,24.04,23.84,23.61,23.15,20.73,17.08,12.36
8/5/2012 23:50,24.11,24.04,23.84,23.61,23.22,20.73,17.08,12.36
8/5/2012 23:55,24.11,24.04,23.91,23.61,23.15,20.67,17.14,12.36
8/6/2012 0:00,24.11,23.98,23.91,23.61,23.22,20.6,17.21,12.29
8/6/2012 0:05,24.05,23.98,23.91,23.55,23.22,20.6,17.14,12.22
8/6/2012 0:10,24.05,23.98,23.91,23.61,23.22,20.54,17.14,12.22
8/6/2012 0:15,24.05,23.98,23.91,23.61,23.22,20.6,17.14,12.16
8/6/2012 0:20,24.05,23.98,23.91,23.61,23.22,20.6,17.14,12.16
8/6/2012 0:25,24.05,23.98,23.91,23.61,23.22,20.67,17.08,12.16
8/6/2012 0:30,23.99,23.98,23.91,23.61,23.22,20.73,17.08,12.16
8/6/2012 0:35,23.99,23.92,23.91,23.61,23.22,20.67,17.08,12.22
8/6/2012 0:40,23.99,23.92,23.91,23.61,23.22,20.67,17.08,12.22
8/6/2012 0:45,23.99,23.92,23.84,23.61,23.22,20.67,17.08,12.36
8/6/2012 0:50,23.99,23.92,23.84,23.61,23.22,20.67,17.08,12.36
8/6/2012 0:55,23.99,23.85,23.84,23.61,23.22,20.67,17.14,12.42
8/6/2012 1:00,23.99,23.85,23.84,23.55,23.22,20.67,17.08,12.42
8/6/2012 1:05,23.93,23.85,23.84,23.55,23.22,20.67,17.14,12.42
8/6/2012 1:10,23.93,23.85,23.84,23.55,23.22,20.67,17.14,12.42
8/6/2012 1:15,23.93,23.85,23.84,23.55,23.22,20.67,17.14,12.36
8/6/2012 1:20,23.93,23.85,23.84,23.55,23.22,20.67,17.14,12.36
8/6/2012 1:25,23.93,23.79,23.78,23.55,23.22,20.6,17.21,12.29
8/6/2012 1:30,23.93,23.79,23.78,23.55,23.22,20.6,17.21,12.36
8/6/2012 1:35,23.86,23.79,23.78,23.55,23.22,20.6,17.21,12.22
8/6/2012 1:40,23.86,23.79,23.78,23.55,23.22,20.6,17.21,12.16
8/6/2012 1:45,23.86,23.79,23.78,23.55,23.22,20.6,17.27,12.16
8/6/2012 1:50,23.86,23.79,23.78,23.55,23.22,20.6,17.27,12.16
8/6/2012 1:55,23.86,23.79,23.78,23.55,23.15,20.67,17.27,12.16
8/6/2012 2:00,23.86,23.79,23.78,23.55,23.15,20.73,17.21,12.22
8/6/2012 2:05,23.86,23.79,23.78,23.55,23.15,20.73,17.21,12.29
8/6/2012 2:10,23.86,23.73,23.72,23.49,23.22,20.73,17.14,12.29
8/6/2012 2:15,23.8,23.73,23.72,23.49,23.15,20.79,17.08,12.36
8/6/2012 2:20,23.8,23.73,23.72,23.55,23.15,20.73,17.08,12.42
8/6/2012 2:25,23.8,23.73,23.72,23.55,23.15,20.73,17.14,12.36
8/6/2012 2:30,23.8,23.73,23.66,23.55,23.15,20.79,17.21,12.29
8/6/2012 2:35,23.8,23.73,23.72,23.55,23.09,20.73,17.21,12.36
8/6/2012 2:40,23.8,23.73,23.66,23.49,23.09,20.73,17.14,12.29
8/6/2012 2:45,23.74,23.67,23.66,23.49,23.09,20.73,17.21,12.36
8/6/2012 2:50,23.74,23.67,23.66,23.49,23.15,20.73,17.21,12.29
8/6/2012 2:55,23.74,23.67,23.66,23.49,23.15,20.67,17.27,12.29
8/6/2012 3:00,23.74,23.67,23.66,23.49,23.22,20.6,17.27,12.36
8/6/2012 3:05,23.74,23.67,23.66,23.43,23.22,20.54,17.27,12.29
8/6/2012 3:10,23.74,23.67,23.66,23.43,23.22,20.54,17.27,12.29
8/6/2012 3:15,23.68,23.67,23.59,23.43,23.15,20.6,17.21,12.36
8/6/2012 3:20,23.68,23.6,23.59,23.49,23.15,20.6,17.27,12.36
8/6/2012 3:25,23.68,23.6,23.66,23.49,23.15,20.54,17.21,12.36
8/6/2012 3:30,23.68,23.6,23.59,23.49,23.09,20.54,17.14,12.29
8/6/2012 3:35,23.68,23.6,23.59,23.43,23.09,20.6,17.14,12.29
8/6/2012 3:40,23.68,23.6,23.59,23.43,23.09,20.6,17.21,12.22
8/6/2012 3:45,23.68,23.6,23.53,23.43,23.09,20.6,17.14,12.16
8/6/2012 3:50,23.68,23.54,23.53,23.43,23.09,20.67,17.21,12.22
8/6/2012 3:55,23.68,23.54,23.53,23.43,23.09,20.67,17.21,12.29
8/6/2012 4:00,23.61,23.54,23.53,23.43,23.09,20.6,17.21,12.29
8/6/2012 4:05,23.61,23.54,23.53,23.36,23.03,20.67,17.21,12.29
8/6/2012 4:10,23.61,23.54,23.53,23.36,23.03,20.6,17.14,12.22
8/6/2012 4:15,23.61,23.54,23.47,23.36,23.09,20.6,17.14,12.29
8/6/2012 4:20,23.55,23.48,23.47,23.36,23.09,20.67,17.14,12.22
8/6/2012 4:25,23.55,23.48,23.47,23.36,23.03,20.67,17.14,12.22
8/6/2012 4:30,23.55,23.48,23.47,23.36,23.03,20.67,17.14,12.29
8/6/2012 4:35,23.55,23.48,23.47,23.36,23.03,20.6,17.14,12.29
8/6/2012 4:40,23.55,23.48,23.47,23.36,23.03,20.6,17.21,12.36
8/6/2012 4:45,23.55,23.48,23.47,23.36,23.03,20.54,17.21,12.36
8/6/2012 4:50,23.55,23.48,23.47,23.3,23.03,20.54,17.27,12.29
8/6/2012 4:55,23.55,23.48,23.47,23.3,23.03,20.6,17.27,12.29
8/6/2012 5:00,23.49,23.42,23.41,23.24,23.03,20.67,17.21,12.29
8/6/2012 5:05,23.55,23.42,23.41,23.3,23.03,20.6,17.14,12.29
8/6/2012 5:10,23.49,23.42,23.41,23.3,22.97,20.73,17.14,12.29
8/6/2012 5:15,23.49,23.42,23.41,23.3,22.97,20.67,17.14,12.29
8/6/2012 5:20,23.49,23.42,23.41,23.3,22.9,20.67,17.21,12.29
8/6/2012 5:25,23.49,23.42,23.41,23.24,22.9,20.6,17.14,12.29
8/6/2012 5:30,23.49,23.42,23.41,23.24,22.9,20.6,17.14,12.29
8/6/2012 5:35,23.43,23.42,23.41,23.24,22.9,20.6,17.08,12.36
8/6/2012 5:40,23.49,23.35,23.41,23.24,22.9,20.67,17.14,12.29
8/6/2012 5:45,23.49,23.35,23.41,23.24,22.97,20.67,17.08,12.29
8/6/2012 5:50,23.43,23.35,23.41,23.18,22.97,20.73,17.08,12.29
8/6/2012 5:55,23.43,23.35,23.41,23.18,22.97,20.73,17.08,12.29
8/6/2012 6:00,23.43,23.35,23.41,23.18,22.9,20.73,17.14,12.29
8/6/2012 6:05,23.43,23.35,23.41,23.18,22.9,20.67,17.14,12.29
8/6/2012 6:10,23.43,23.35,23.41,23.18,22.9,20.67,17.14,12.29
8/6/2012 6:15,23.43,23.29,23.41,23.18,22.9,20.73,17.21,12.29
8/6/2012 6:20,23.36,23.29,23.34,23.18,22.84,20.67,17.21,12.29
8/6/2012 6:25,23.36,23.29,23.34,23.18,22.84,20.67,17.21,12.29
8/6/2012 6:30,23.36,23.29,23.34,23.18,22.84,20.6,17.21,12.22
8/6/2012 6:35,23.36,23.29,23.34,23.18,22.84,20.67,17.14,12.29
8/6/2012 6:40,23.36,23.29,23.34,23.11,22.84,20.67,17.21,12.29
8/6/2012 6:45,23.36,23.23,23.34,23.11,22.84,20.67,17.21,12.29
8/6/2012 6:50,23.36,23.23,23.34,23.11,22.84,20.6,17.14,12.36
8/6/2012 6:55,23.36,23.23,23.34,23.11,22.84,20.67,17.14,12.36
8/6/2012 7:00,23.36,23.23,23.34,23.11,22.84,20.67,17.21,12.36
8/6/2012 7:05,23.3,23.23,23.34,23.11,22.84,20.73,17.21,12.29
8/6/2012 7:10,23.3,23.23,23.34,23.05,22.78,20.73,17.27,12.36
8/6/2012 7:15,23.3,23.23,23.34,23.05,22.78,20.67,17.27,12.36
8/6/2012 7:20,23.3,23.23,23.34,23.05,22.78,20.73,17.21,12.29
8/6/2012 7:25,23.3,23.23,23.34,23.05,22.78,20.67,17.21,12.29
8/6/2012 7:30,23.3,23.23,23.28,23.05,22.78,20.67,17.14,12.36
8/6/2012 7:35,23.3,23.23,23.28,23.05,22.78,20.73,17.14,12.36
8/6/2012 7:40,23.3,23.23,23.28,23.05,22.78,20.67,17.14,12.36
8/6/2012 7:45,23.3,23.23,23.28,22.99,22.84,20.73,17.14,12.29
8/6/2012 7:50,23.3,23.23,23.28,22.99,22.78,20.73,17.21,12.29
8/6/2012 7:55,23.3,23.23,23.28,22.99,22.78,20.73,17.14,12.36
8/6/2012 8:00,23.3,23.23,23.28,22.99,22.78,20.73,17.14,12.36
8/6/2012 8:05,23.3,23.23,23.28,22.99,22.78,20.73,17.21,12.36
8/6/2012 8:10,23.3,23.23,23.28,22.99,22.72,20.73,17.21,12.29
8/6/2012 8:15,23.3,23.23,23.34,22.99,22.72,20.67,17.21,12.29
8/6/2012 8:20,23.3,23.23,23.28,22.99,22.72,20.67,17.21,12.36
8/6/2012 8:25,23.3,23.23,23.28,22.99,22.72,20.67,17.21,12.29
8/6/2012 8:30,23.3,23.23,23.34,22.99,22.72,20.67,17.21,12.29
8/6/2012 8:35,23.3,23.23,23.34,22.99,22.65,20.67,17.21,12.29
8/6/2012 8:40,23.36,23.23,23.34,22.99,22.72,20.67,17.14,12.29
8/6/2012 8:45,23.36,23.23,23.28,22.99,22.72,20.67,17.21,12.22
8/6/2012 8:50,23.36,23.23,23.22,22.99,22.65,20.67,17.21,12.29
8/6/2012 8:55,23.36,23.23,23.22,22.93,22.72,20.73,17.21,12.22
8/6/2012 9:00,23.36,23.23,23.22,22.99,22.72,20.73,17.21,12.22
8/6/2012 9:05,23.36,23.23,23.22,22.99,22.72,20.67,17.21,12.29
8/6/2012 9:10,23.36,23.23,23.22,22.99,22.72,20.6,17.21,12.22
8/6/2012 9:15,23.36,23.23,23.16,22.99,22.78,20.6,17.21,12.29
8/6/2012 9:20,23.36,23.23,23.22,22.93,22.78,20.67,17.14,12.29
8/6/2012 9:25,23.36,23.23,23.22,22.99,22.78,20.67,17.14,12.29
8/6/2012 9:30,23.36,23.23,23.22,22.99,22.78,20.73,17.14,12.29
8/6/2012 9:35,23.36,23.23,23.22,22.99,22.78,20.79,17.14,12.29
8/6/2012 9:40,23.36,23.23,23.22,22.99,22.78,20.73,17.14,12.29
8/6/2012 9:45,23.36,23.23,23.22,22.99,22.78,20.73,17.21,12.29
8/6/2012 9:50,23.36,23.23,23.22,22.99,22.78,20.67,17.21,12.29
8/6/2012 9:55,23.36,23.23,23.28,22.99,22.78,20.67,17.21,12.22
8/6/2012 10:00,23.36,23.23,23.22,22.99,22.84,20.67,17.21,12.29
8/6/2012 10:05,23.43,23.23,23.22,22.99,22.84,20.67,17.21,12.29
8/6/2012 10:10,23.43,23.23,23.28,22.99,22.84,20.67,17.21,12.29
8/6/2012 10:15,23.43,23.23,23.28,23.05,22.84,20.73,17.21,12.29
8/6/2012 10:20,23.43,23.29,23.28,23.05,22.84,20.85,17.21,12.29
8/6/2012 10:25,23.43,23.29,23.28,23.05,22.78,20.85,17.21,12.29
8/6/2012 10:30,23.49,23.29,23.28,23.05,22.78,20.92,17.21,12.22
8/6/2012 10:35,23.49,23.29,23.28,23.05,22.78,20.85,17.21,12.36
8/6/2012 10:40,23.49,23.29,23.28,23.05,22.72,20.92,17.14,12.42
8/6/2012 10:45,23.49,23.35,23.34,23.05,22.72,20.85,17.14,12.42
8/6/2012 10:50,23.49,23.35,23.34,23.05,22.72,20.85,17.27,12.29
8/6/2012 10:55,23.55,23.35,23.28,23.05,22.72,20.79,17.27,12.29
8/6/2012 11:00,23.55,23.35,23.34,22.99,22.72,20.73,17.27,12.29
8/6/2012 11:05,23.55,23.35,23.34,23.05,22.72,20.73,17.34,12.29
8/6/2012 11:10,23.55,23.35,23.34,23.05,22.72,20.67,17.34,12.36
8/6/2012 11:15,23.61,23.42,23.34,23.05,22.72,20.67,17.27,12.36
8/6/2012 11:20,23.61,23.42,23.34,23.05,22.72,20.6,17.27,12.42
8/6/2012 11:25,23.61,23.35,23.34,23.05,22.72,20.54,17.27,12.48
8/6/2012 11:30,23.61,23.42,23.34,23.05,22.72,20.54,17.21,12.42
8/6/2012 11:35,23.61,23.42,23.34,23.05,22.72,20.67,17.21,12.42
8/6/2012 11:40,23.61,23.42,23.34,23.11,22.72,20.73,17.14,12.42
8/6/2012 11:45,23.61,23.42,23.34,23.11,22.72,20.79,17.14,12.36
8/6/2012 11:50,23.61,23.42,23.34,23.05,22.65,20.92,17.08,12.29
8/6/2012 11:55,23.61,23.42,23.34,23.05,22.72,20.92,17.02,12.22
8/6/2012 12:00,23.61,23.42,23.41,23.05,22.72,20.85,17.02,12.29
8/6/2012 12:05,23.68,23.42,23.41,23.05,22.72,20.79,17.08,12.29
8/6/2012 12:10,23.68,23.48,23.41,23.05,22.72,20.79,17.14,12.36
8/6/2012 12:15,23.68,23.48,23.41,23.05,22.72,20.79,17.14,12.29
8/6/2012 12:20,23.74,23.48,23.41,23.05,22.72,20.85,17.08,12.22
8/6/2012 12:25,23.74,23.48,23.41,23.05,22.72,20.85,17.08,12.22
8/6/2012 12:30,23.74,23.48,23.41,23.05,22.78,20.85,17.08,12.22
8/6/2012 12:35,23.74,23.48,23.41,23.05,22.78,20.79,17.21,12.29
8/6/2012 12:40,23.74,23.48,23.41,23.05,22.84,20.79,17.27,12.29
8/6/2012 12:45,23.74,23.48,23.41,23.11,22.78,20.79,17.27,12.29
